source_code,sku,status,quantity
051,9788417826376,1,1
051,9788418837906,1,2
051,9788491814122,1,2
051,9788497944700,1,2
200,2050205000280,1,7
200,2050205000297,1,12
200,5055394013063,1,3
200,7756444000474,1,7
200,9786074003673,1,1
200,9786123051730,1,2
200,9786123197551,1,6
200,9786124181634,1,5
200,9786124404245,1,10
200,9786124431395,1,3
200,9786124463273,1,7
200,9786124662454,1,1
200,9786124896620,1,2
200,9786125054166,1,4
200,9788490437964,1,3
209,3665361035473,1,2
209,4895205604315,1,1
209,5055394013063,1,5
209,819065023677,1,2
209,9786124689178,1,10
300,5901234123459,1,16
400,2050205000280,1,7
400,4895205602731,1,1
400,819065020409,1,2
400,950-15-1991-0,1,2
400,9786073815017,1,4
400,9786074003673,1,2
400,9786075276915,1,4
400,9786123051730,1,3
400,9786123194796,1,1
400,9786124181634,1,5
400,9786124262241,1,7
400,9786124268199,1,3
400,9786124269127,1,7
400,9786124284229,1,6
400,9786124324291,1,2
400,9786124346644,1,3
400,9786124404245,1,4
400,9786124431395,1,3
400,9786124442469,1,7
400,9786124442599,1,8
400,9786124463174,1,3
400,9786124463273,1,5
400,9786124498015,1,6
400,9786124662454,1,1
400,9786124689178,1,10
400,9786124824791,1,2
400,9786125027146,1,3
400,9786125027207,1,1
400,9786125054005,1,7
400,9786125054012,1,3
400,9786125054166,1,6
400,9786125054319,1,3
400,9786287583009,1,7
400,9788412473001,1,1
400,9788419169617,1,3
400,9788427219540,1,3
400,9788479538255,1,1
400,9788490437964,1,12
400,9789584259141,1,2
400,9789584265159,1,8
400,9789584291134,1,3
400,9789874924971,1,2
400,9789874924995,1,8
400,9789877478242,1,7
051,2017000727,1,4
051,2050205000297,1,13
051,2050205000303,1,8
051,2050205000327,1,38
051,2050205000334,1,3
051,2050205000402,1,15
051,2050205000501,1,11
051,3421273323219,1,3
051,3665361010494,1,4
051,3665361016120,1,3
051,3665361021681,1,3
051,3665361034506,1,3
051,3665361035473,1,29
051,3665361035497,1,3
051,3665361038634,1,1
051,3665361052944,1,2
051,3665361058182,1,9
051,3665361058526,1,3
051,3665361060239,1,4
051,3665361062936,1,3
051,3700789256007,1,1
051,3700789256151,1,4
051,3760166560073,1,3
051,3760166560080,1,1
051,3760166560097,1,3
051,3760166560608,1,8
051,3760166566440,1,5
051,3760166567355,1,11
051,3760166568291,1,5
051,3760166568307,1,1
051,3760166568314,1,1
051,3760166569755,1,1
051,3760166569762,1,2
051,4820184121010,1,2
051,4891505000888,1,1
051,4891505805469,1,1
051,4891505809245,1,2
051,4891505812849,1,13
051,4891505812856,1,1
051,4891505840309,1,1
051,4891505999014,1,3
051,4891505999038,1,1
051,4895205600034,1,1
051,4895205600096,1,1
051,4895205600119,1,1
051,4895205600515,1,5
051,4895205600546,1,3
051,4895205600621,1,4
051,4895205600652,1,4
051,4895205600690,1,9
051,4895205600706,1,8
051,4895205600713,1,4
051,4895205600720,1,7
051,4895205600775,1,9
051,4895205600843,1,1
051,4895205601338,1,3
051,4895205601369,1,1
051,4895205601376,1,1
051,4895205601567,1,30
051,4895205602199,1,2
051,4895205602205,1,2
051,4895205602434,1,7
051,4895205602441,1,6
051,4895205602458,1,5
051,4895205602472,1,1
051,4895205602496,1,2
051,4895205602717,1,4
051,4895205602724,1,5
051,4895205602731,1,5
051,4895205603158,1,5
051,4895205603165,1,1
051,4895205603189,1,2
051,4895205603240,1,1
051,4895205603844,1,7
051,4895205603936,1,2
051,4895205603943,1,4
051,4895205604001,1,3
051,4895205604056,1,1
051,4895205604063,1,1
051,4895205604186,1,10
051,4895205604247,1,10
051,4895205604254,1,3
051,4895205604261,1,4
051,4895205604278,1,5
051,4895205604285,1,11
051,4895205604315,1,4
051,4895205604476,1,7
051,4895205604483,1,23
051,4895205604773,1,6
051,4895205605046,1,27
051,4895205605053,1,3
051,4895205605060,1,1
051,4895205605077,1,1
051,4895205605541,1,3
051,4895205605558,1,7
051,4895205605565,1,10
051,4895205605725,1,1
051,4895205605732,1,2
051,4895205606166,1,5
051,4895205606180,1,1
051,4895205606197,1,5
051,4895205606227,1,8
051,4895205606234,1,8
051,4895205606302,1,2
051,4895205606319,1,16
051,4895205606326,1,2
051,4895205606333,1,4
051,4895205606340,1,18
051,4895205606357,1,2
051,4895205606364,1,3
051,4895205606371,1,3
051,4895205608047,1,2
051,4895205608054,1,2
051,4895205608078,1,4
051,4895205608085,1,11
051,4895205608627,1,2
051,4895205608702,1,3
051,4895205608795,1,1
051,4895205608801,1,1
051,4895205608818,1,1
051,4895205608825,1,1
051,4895205608832,1,1
051,4895205608887,1,1
051,4895205608894,1,3
051,4895205608900,1,1
051,4895205608917,1,8
051,4895205608924,1,3
051,4895205608931,1,1
051,4895205608948,1,3
051,4895205609457,1,1
051,4895205611764,1,2
051,4895205611771,1,2
051,4895205611801,1,2
051,4895205611818,1,2
051,4895217533023,1,1
051,4895217533047,1,2
051,4897049300613,1,4
051,4897049304833,1,2
051,5035393051181,0,0
051,5035393151010,1,1
051,5035393151027,1,1
051,5035393151072,1,1
051,5035393152031,1,1
051,5035393152055,1,1
051,5035393152062,1,1
051,5035393152116,0,0
051,5035393369019,1,3
051,5035393369026,1,3
051,5035393369033,1,3
051,5035393369040,1,3
051,5035393374013,1,8
051,5035393374020,1,9
051,5035393374068,1,9
051,5035393409012,0,0
051,5035393432041,0,0
051,5035393432102,0,0
051,5035393484057,1,3
051,5035393484101,1,2
051,5035393536237,0,0
051,5035393536312,0,0
051,5035393536435,0,0
051,5055394010482,1,2
051,5055394010499,1,5
051,5055394011113,1,3
051,5055394012745,1,4
051,5055394013063,1,8
051,5055394013070,1,5
051,5055394013162,1,4
051,5055394013209,1,6
051,5055394013261,1,8
051,5055394014886,1,8
051,5055394015302,1,5
051,5055394015319,1,6
051,5055394015388,1,4
051,5055394015524,1,13
051,5055394015531,1,7
051,5055394015548,1,17
051,5055394015555,1,18
051,5055394015586,1,6
051,5055394015593,1,8
051,5055394015609,1,11
051,5055394015616,1,23
051,5055394015685,1,3
051,5055394015692,1,5
051,5055394015708,1,1
051,5055394016316,1,2
051,5055394016934,1,2
051,5055394016941,1,4
051,5055394016958,1,6
051,5055394016965,1,3
051,5055394018549,1,1
051,5055394018617,1,4
051,5055394018624,1,5
051,5055394020900,1,9
051,5055394021914,1,2
051,5055394022508,1,8
051,5055394022546,1,9
051,5055394022584,1,10
051,5055394022591,1,23
051,5055394022683,1,5
051,5055394022768,1,9
051,5055394023307,1,11
051,5055394023314,1,21
051,5055394023321,1,30
051,5055394023338,1,35
051,5055394023543,1,5
051,5055394023550,1,16
051,5055394023567,1,1
051,5055394024588,1,3
051,5055394024595,1,1
051,5055394024625,1,7
051,5055394024632,1,8
051,5055394024724,1,8
051,5055394024731,1,8
051,5055394024885,1,9
051,5055394025059,1,9
051,5055394025080,1,9
051,5055394025097,1,9
051,5060602330016,1,2
051,5060602330023,1,2
051,5060602330191,1,2
051,5060602330207,1,1
051,5901234123458,1,13
051,5901234123459,1,25
051,657092109564,1,3
051,657092112458,1,3
051,657092116432,1,3
051,657092180617,1,1
051,657092668351,1,2
051,657092868942,1,3
051,673419355490,1,2
051,673807664852,1,15
051,673807664869,1,6
051,673807664883,1,2
051,673807664906,1,6
051,673807664968,1,4
051,673807665095,1,15
051,673807665156,1,15
051,673807665170,1,22
051,673807665224,1,13
051,673807665309,1,21
051,673807665477,1,9
051,673807665507,1,8
051,6936352501275,1,5
051,6936352501763,1,3
051,6936352501770,1,3
051,6936352510246,1,4
051,6936352510383,1,2
051,6936352510482,1,1
051,6936352510970,1,1
051,6936352511205,1,18
051,6936352511366,1,3
051,6936352511373,1,3
051,6936352520764,1,2
051,6936352520863,1,4
051,6936352520870,1,7
051,6936352520887,1,11
051,6936352520894,1,14
051,6936352520900,1,16
051,6936352520924,1,19
051,6936352520931,1,24
051,6936352520948,1,21
051,6936352520955,1,23
051,6936352520962,1,26
051,6936352530206,1,1
051,6936352530275,1,2
051,6936352530695,1,3
051,6936352531456,1,4
051,6936352531470,1,2
051,6936352531562,1,3
051,6936352531579,1,2
051,6936352531630,1,3
051,6936352531692,1,6
051,6936352531760,1,5
051,6936352531999,1,4
051,6936352540816,1,2
051,6936352541189,1,6
051,6936352541264,1,5
051,6936352541745,1,7
051,6936352541752,1,4
051,6936352570332,1,1
051,6936352570349,1,4
051,6936352570363,1,7
051,6936352570394,1,1
051,6936352570509,1,1
051,6944588200602,1,1
051,6944588200800,1,2
051,6944588202446,1,3
051,6944588202460,1,3
051,6944588202552,1,3
051,6944588205072,1,6
051,6944588205089,1,1
051,6944588205096,1,2
051,6944588205232,1,1
051,6944588205270,1,4
051,6944588205294,1,1
051,6944588208097,1,1
051,6944588208325,1,1
051,6944588209728,1,6
051,6944588209735,1,11
051,6944588209797,1,3
051,6944588209841,1,1
051,6944588209926,1,3
051,6944588209995,1,6
051,6944588210526,1,1
051,6944588240257,1,1
051,6971263707606,1,3
051,745853003128,1,16
051,7500588003354,1,1
051,7503023896290,1,1
051,756345000078,1,35
051,765095353287,1,5
051,7751035006651,1,17
051,7751035006668,1,4
051,7751035006736,1,8
051,7751035006842,1,1
051,7751035006859,1,3
051,7751035006866,1,4
051,7751035006880,1,2
051,7751035006903,1,1
051,7751035006910,0,0
051,7751035006927,0,0
051,7751035006934,0,0
051,7751035006941,0,0
051,7751035006965,1,5
051,7751035006989,0,0
051,7751035006996,0,0
051,7751283000292,1,2
051,7751283000302,1,6
051,7751283000312,1,4
051,7751283000322,1,4
051,7751283000332,1,1
051,7751283000342,1,7
051,7751283000352,1,7
051,7751283000362,1,4
051,7755125000017,1,1
051,7756444000436,1,5
051,7756444000481,1,362
051,7756444000504,1,7
051,7756444000535,1,3
051,7756444000566,0,0
051,7759022000040,1,2
051,818598020931,1,1
051,818598022102,1,4
051,818598022119,1,1
051,818598022126,1,1
051,818598025325,1,1
051,819065020362,1,1
051,819065020409,1,1
051,819065021789,1,5
051,819065021987,1,6
051,819065022021,1,1
051,819065022069,1,3
051,819065023226,1,1
051,819065023677,1,2
051,819065029808,0,0
051,819844012144,1,2
051,819844012151,1,2
051,819844012175,1,3
051,819844012182,1,2
051,819844012199,1,1
051,819844012205,1,3
051,819844012236,1,1
051,819844012267,1,1
051,819844013257,1,1
051,819844014117,1,5
051,819844014124,1,2
051,819844017804,1,1
051,819844017996,1,4
051,819844018849,1,2
051,84-305-9212-1,1,2
051,84-7720-685-6,1,3
051,84-7953-586-5,1,1
051,84-8346-066-1,1,3
051,84-9759-316-2,1,2
051,84-9759-347-2,1,2
051,84-9759-501-7,1,3
051,84-9759-537-8,1,1
051,84-9759-676-5,1,3
051,84-9759-922-5,1,2
051,84-9759-924-1,1,2
051,84-9777-017-X,1,2
051,84-9793-127-0,1,2
051,84-9793-246-3,1,2
051,84-9793-889-5,1,1
051,950-15-1991-0,1,1
051,970-780-394-0,1,3
051,9780201379754,1,12
051,9780525566243,1,1
051,9780785186298,1,1
051,9781400223510,1,7
051,9781400235926,1,5
051,9781400238415,1,8
051,9781404117150,1,15
051,9781418599942,1,11
051,9781441312501,1,2
051,9781441313300,1,2
051,9781441315304,1,9
051,9781441325594,1,4
051,9781441325792,1,2
051,9781441327680,1,1
051,9781441328144,1,4
051,9781441328939,1,1
051,9781441328953,1,1
051,9781441329097,1,3
051,9781441329325,1,1
051,9781441331212,1,1
051,9781441331618,1,2
051,9781441331663,1,2
051,9781441337238,1,2
051,9781441337894,1,1
051,9781535915427,1,1
051,9781535995382,1,1
051,9781609913786,1,1
051,9781609913793,1,1
051,9781647220112,1,1
051,9781647220792,1,1
051,9781647220822,1,2
051,9781647220976,1,3
051,9781647221027,1,2
051,9781647221034,1,6
051,9781647221454,1,5
051,9781647221560,1,1
051,9781647221928,1,4
051,9781647221959,1,2
051,9781647222321,1,2
051,9781647222345,1,2
051,9781647222420,1,5
051,9781647222574,1,1
051,9781647222697,1,3
051,9781647222758,1,1
051,9781647222789,1,1
051,9781647222796,1,4
051,9781647222963,1,1
051,9781647223366,1,3
051,9781647223397,1,2
051,9781647223496,1,2
051,9781647224608,1,1
051,9781647224639,1,9
051,9781647224660,1,3
051,9781647224776,1,2
051,9781647224936,1,3
051,9781647226404,1,2
051,9781682980293,1,7
051,9781682980309,1,6
051,9781682980361,1,3
051,9781682980378,1,1
051,9781682980590,1,2
051,9781682981153,1,7
051,9781682981757,1,1
051,9781682982044,1,2
051,9781682982303,1,5
051,9781682982310,1,2
051,9781682983324,1,3
051,9781682983331,1,1
051,9781682983348,1,3
051,9781682983355,1,3
051,9781682984543,1,3
051,9781682984574,1,3
051,9781682986813,1,7
051,9781682986837,1,3
051,9781682986844,1,7
051,9781683832751,1,1
051,9781683832966,1,1
051,9781683834533,1,2
051,9781683834588,1,2
051,9781683835097,1,5
051,9781683835110,1,2
051,9781683837022,1,2
051,9781683837688,1,7
051,9781683837756,1,1
051,9781683839026,1,7
051,9781683839873,1,2
051,9786070709548,1,2
051,9786070709555,1,2
051,9786070709616,1,2
051,9786070744761,1,2
051,9786070744822,1,1
051,9786070763182,1,2
051,9786070765599,1,2
051,9786070769993,1,4
051,9786070770005,1,3
051,9786070770012,1,6
051,9786070770074,1,1
051,9786070770128,1,6
051,9786070770203,1,1
051,9786070772924,1,1
051,9786070772948,1,1
051,9786070773389,1,1
051,9786070773587,1,1
051,9786070778384,1,1
051,9786070779336,1,2
051,9786070779930,1,1
051,9786071137463,1,2
051,9786071137647,1,1
051,9786073103398,1,1
051,9786073108409,1,1
051,9786073108652,1,5
051,9786073109963,1,1
051,9786073111485,1,4
051,9786073125819,1,9
051,9786073127165,1,1
051,9786073127714,1,2
051,9786073130172,1,4
051,9786073132305,1,5
051,9786073141727,1,1
051,9786073142281,1,1
051,9786073144247,1,4
051,9786073153706,1,2
051,9786073155540,1,7
051,9786073159166,1,2
051,9786073169165,1,2
051,9786073169363,1,1
051,9786073170116,1,2
051,9786073170789,1,3
051,9786073173681,1,1
051,9786073175586,1,6
051,9786073177467,1,2
051,9786073183314,1,6
051,9786073183628,1,4
051,9786073188784,1,4
051,9786073189880,1,4
051,9786073190909,1,1
051,9786073191814,1,1
051,9786073193337,1,3
051,9786073193924,1,1
051,9786073193948,1,6
051,9786073193955,1,19
051,9786073194716,1,6
051,9786073195966,1,9
051,9786073197861,1,2
051,9786073198899,1,1
051,9786073199100,1,2
051,9786073199599,1,3
051,9786073199940,1,1
051,9786073800211,1,1
051,9786073800921,1,2
051,9786073805377,1,1
051,9786073805728,1,1
051,9786073805735,1,1
051,9786073805834,1,1
051,9786073808040,1,1
051,9786073808347,1,2
051,9786073808484,1,3
051,9786073808675,1,2
051,9786073809207,1,1
051,9786073809214,1,3
051,9786073809573,1,9
051,9786073810531,0,0
051,9786073810593,1,1
051,9786073810708,1,4
051,9786073810715,1,3
051,9786073810838,1,10
051,9786073811101,1,1
051,9786073811682,1,2
051,9786073811712,1,2
051,9786073811972,1,2
051,9786073812122,1,3
051,9786073812740,1,12
051,9786073813044,1,5
051,9786073813167,1,9
051,9786073813334,1,2
051,9786073814331,1,2
051,9786073814348,1,2
051,9786073814409,1,3
051,9786073814423,1,13
051,9786073814461,1,4
051,9786073814478,1,7
051,9786073814584,1,1
051,9786073814959,1,10
051,9786073815185,1,1
